0,9720
0,9721
0,49
0,1487
0,2422
0,159
0,13
0,242
0,5
0,984
0,1064
0,13
0,13
0,13
0,418
0,13
0,53
0,9736
0,9737
1,66
1,9739
1,9740
1,9741
1,9742
1,9743
1,939
1,9745
1,9746
1,9747
1,9748
1,9749
1,9750
1,9751
1,151
1,777
1,9753
1,9754
1,86
2,9756
2,9757
2,9758
2,9759
2,9760
2,9761
2,9762
2,9763
2,9764
2,9765
2,9766
2,9767
2,9768
2,9769
2,391
2,9771
2,205
2,112
2,60
2,9774
3,9775
3,1611
3,2565
3,297
3,297
3,9778
3,3722
3,9780
3,297
3,9782
3,9783
3,9784
3,3392
3,297
3,3202
3,3715
3,3791
3,9787
3,297
3,4167
4,9789
4,777
4,777
4,9790
4,9791
4,9792
4,777
4,9793
4,9794
4,9795
4,9796
4,450
4,2862
4,9799
4,777
4,9800
4,9801
4,7102
4,9803
4,9804
5,9805
5,9806
5,2875
5,7754
5,9808
5,9809
5,9810
5,9811
5,13
5,9813
5,9814
5,9815
5,9816
5,9817
5,9818
5,9819
5,9820
5,9821
6,9822
6,9823
6,13
6,467
6,66
6,738
6,775
6,1074
6,1110
6,9830
6,1154
6,563
6,1177
6,434
6,1222
6,1259
6,234
6,1285
6,1317
6,1309
7,354
7,484
7,9841
7,441
7,9843
7,8370
7,9844
7,688
7,1284
7,1222
7,9848
7,53
7,9849
7,9850
7,13
7,2262
7,2255
7,53
7,3517
7,13
8,9856
8,9857
8,1176
8,1134
8,13
8,1622
8,342
8,984
8,918
8,1234
8,1241
8,13
8,13
8,9867
8,2422
8,53
8,9869
8,1647
8,53
8,1839
9,9872
9,9873
9,9874
9,9875
9,12
9,301
9,9796
9,11
9,105
9,9880
9,105
9,9881
9,105
9,356
9,349
9,359
9,371
9,384
9,410
9,469
10,9884
10,9885
10,4197
10,602
10,3496
10,1771
10,9890
10,9891
10,4128
10,4107
10,434
10,1771
10,9896
10,1771
10,602
10,3723
10,602
10,434
10,434
10,2908
11,9903
11,9903
11,9904
11,9905
11,9906
11,9907
11,9908
11,9909
11,9910
11,9911
11,1218
11,9913
11,9914
11,9915
11,9916
11,9917
11,9918
11,9919
11,9920
11,9921
12,9922
12,9923
12,434
12,434
12,9926
12,1771
12,9928
12,9929
12,1771
12,1771
12,9932
12,1771
12,9934
12,602
12,9936
12,9937
12,1771
12,9939
12,9940
12,9941
13,9942
13,9943
13,9944
13,2071
13,13
13,2120
13,13
13,2159
13,2507
13,2327
13,2362
13,2414
13,2568
13,159
13,9956
13,2394
13,2393
13,2213
13,795
14,9961
14,9962
14,13
14,9964
14,9965
14,9966
14,9967
14,9968
14,13
14,9970
14,9971
14,9972
14,9973
14,9974
14,9975
14,484
14,9977
14,9978
14,9979
14,9980
15,9769
15,9981
15,9982
15,4495
15,4685
15,4695
15,4766
15,9987
15,4695
15,5933
15,5945
15,9990
15,6642
15,6852
15,9993
15,7532
15,9995
15,1776
15,7838
15,8309
16,9999
16,706
16,537
16,42
16,1210
16,1111
16,716
16,716
16,105
16,42
16,105
16,2342
16,105
16,105
16,10007
16,105
16,2031
16,716
16,12
17,105
17,10012
17,10013
17,10014
17,105
17,82
17,82
17,5380
17,537
17,10017
17,82
17,10018
17,105
17,10019
17,10020
17,61
17,10021
17,1593
17,6626
17,10024
18,10025
18,159
18,10027
18,10028
18,10029
18,5
18,10031
18,10032
18,10033
18,10034
18,10035
18,6259
18,10037
18,10038
18,10039
18,10040
18,10041
18,80
18,10043
18,10035
21,10044
21,10045
21,10046
21,10047
21,10048
21,10049
21,10050
21,10051
21,10052
21,10053
21,10054
21,10055
21,10056
21,10057
21,10058
21,10059
21,10060
21,10061
21,10062
21,10063
22,10064
22,10065
22,10066
22,10067
22,10068
22,10069
22,10070
22,10071
22,10072
24,10073
24,10074
24,4653
24,10076
24,10077
24,8945
24,354
24,8656
24,8625
24,484
24,8416
24,10083
24,484
24,10085
24,10086
24,9048
24,10088
24,10089
24,10090
25,10091
25,53
25,4120
25,10093
25,10094
25,5691
25,5913
25,5708
25,5971
25,6570
25,10097
25,10098
25,10099
25,53
25,10101
25,10102
25,10103
25,10104
25,10105
26,13
26,13
26,10108
26,13
26,10110
26,10111
26,10112
26,537
26,753
26,1108
26,537
26,1374
26,1185
26,537
26,13
26,1618
26,1706
26,13
26,80
27,10124
27,10125
27,10126
27,10127
27,159
27,5
27,159
27,159
27,159
27,10133
27,10134
27,159
27,159
27,159
27,159
27,333
27,373
27,159
27,10142
27,10143
29,10019
29,441
29,105
29,441
29,105
29,10019
29,10147
29,10148
29,105
29,105
29,105
29,105
29,105
29,10151
29,105
29,105
29,105
29,10152
29,10153
29,10154
31,10155
31,10156
31,10157
31,10158
31,10159
31,10160
31,10161
31,10162
31,10163
31,274
31,274
31,274
31,274
31,274
31,10169
31,274
31,274
31,10172
31,10173
31,10174
32,10175
32,10176
32,10177
32,10178
32,10179
32,10180
32,10181
32,10182
32,10183
32,10184
32,10185
32,10186
32,10187
32,10188
32,10189
32,10190
32,10191
32,10192
32,10193
32,10194
33,159
33,6259
33,10197
33,10043
33,10198
33,159
33,159
33,159
33,159
33,159
33,10127
33,159
33,10143
33,37
33,162
33,1064
33,159
33,780
33,80
33,1748
34,10212
34,10213
34,13
34,10215
34,354
34,10217
34,10218
34,10219
34,10220
34,10221
34,10222
34,10223
34,10224
34,10225
34,10226
34,10227
34,10228
34,13
34,10230
34,10231
36,121
36,9791
36,36
36,10234
36,10235
36,3722
36,10237
36,297
36,76
36,10240
36,10241
36,10242
36,10243
36,9793
36,10237
36,10237
36,10244
36,10245
36,3759
37,10247
37,53
37,10249
37,5
37,10251
37,10252
37,53
37,333
37,144
37,10255
37,9928
37,434
37,9939
37,1771
37,9922
37,9932
37,602
37,10260
37,10261
37,10262
38,10263
38,13
38,1222
38,844
38,165
38,10252
38,10268
38,13
38,13
38,53
38,10271
38,13
38,10273
38,10274
38,4092
38,53
38,4091
38,13
38,10278
39,10279
39,10280
39,53
39,10281
39,9841
39,10282
39,10283
39,10284
39,10285
39,10286
39,10287
39,10288
39,10289
39,10290
39,10291
39,10292
39,10143
39,10293
39,10294
39,82
45,10296
45,53
45,10298
45,10299
45,13
45,10301
45,13
45,10108
45,10303
45,10247
45,53
45,10305
45,10306
45,10249
45,10307
45,10308
45,10251
45,10309
45,10310
45,10311
48,10312
48,10313
48,10314
48,4408
48,10315
48,10316
48,10317
48,10318
48,10319
48,10320
48,10321
48,10322
48,10323
48,10324
48,10325
48,10326
48,10327
48,1216
48,10329
48,10330
49,10331
49,10332
49,10333
49,10334
49,159
49,10027
49,10336
49,159
49,6259
49,10034
49,80
49,10043
49,10040
49,10341
49,159
49,10343
49,159
49,159
49,10346
49,10032
50,10347
50,274
50,8664
50,8942
50,8427
50,10350
50,8418
50,10351
50,9112
50,10352
50,10353
50,10354
50,10355
50,10356
50,6775
50,10358
50,274
50,10360
50,28
50,10361
52,9907
52,9908
52,10363
52,10364
52,9921
52,9920
52,9917
52,9915
52,9916
52,9914
52,9909
52,9913
52,10367
52,10368
52,10369
52,10370
52,10371
52,10372
52,10373
52,10374
53,10375
53,10376
53,10377
53,10378
53,10379
53,10380
53,10381
53,10382
53,10383
53,10384
53,10385
53,10386
53,10387
53,10388
53,10389
53,10390
53,10391
53,10392
53,10393
53,10394
54,10395
54,10396
54,4315
54,2754
54,10398
54,10399
54,13
54,13
54,10402
54,10403
54,10404
54,10405
54,10406
54,10407
54,10408
54,10409
54,10410
54,10411
54,10412
54,10413
55,10414
55,10414
55,10415
55,10416
55,164
55,10418
55,2729
55,2130
55,234
55,2256
55,685
55,3793
55,4095
55,10423
55,5231
55,234
55,4694
55,5577
55,6135
55,136
56,10427
56,10428
56,10429
56,10430
56,10431
56,10432
56,10433
56,354
56,537
56,13
56,3135
56,10438
56,3554
56,10440
56,10441
56,6654
56,10443
56,10444
56,10445
56,10446
57,10447
57,10448
57,10449
57,10450
57,10451
57,10452
57,10453
57,10454
57,10455
57,10456
57,10457
57,10458
57,10459
57,10460
57,10461
57,10462
57,10463
57,10464
58,10465
58,66
58,10467
58,66
58,10469
58,10470
58,10244
58,76
58,10472
58,66
58,10474
58,10475
58,66
58,1283
58,1291
58,2284
58,2521
58,66
58,3389
58,10483
45,2909
45,10485
45,3816
45,4397
45,7922
45,8148
45,8275
45,10489
45,28
45,10490
45,28
45,10492
45,10493
45,274
45,10495
45,10496
45,10497
45,10498
45,10499
45,4397
46,10331
46,10332
46,10333
46,10334
46,159
46,10027
46,10336
46,159
46,6259
46,10034
46,80
46,10043
46,10040
46,10341
46,159
46,10343
46,159
46,159
46,10346
46,10032
50,10347
50,274
50,8664
50,8942
50,8427
50,10350
50,8418
50,10351
50,9112
50,10352
50,10353
50,10354
50,10355
50,10356
50,6775
50,10358
50,274
50,10360
50,28
50,10361
52,9907
52,9908
52,10363
52,10364
52,9921
52,9920
52,9917
52,9915
52,9916
52,9914
52,9909
52,9913
52,10367
52,10368
52,10369
52,10370
52,10371
52,10372
52,10373
52,10374
53,10375
53,10376
53,10377
53,10378
53,10379
53,10380
53,10381
53,10382
53,10383
53,10384
53,10385
53,10386
53,10387
53,10388
53,10389
53,10390
53,10391
53,10392
53,10393
53,10394
54,105
54,159
54,105
54,10530
54,105
54,82
54,10532
54,10303
54,105
54,1216
54,7392
54,9757
54,716
54,13
54,105
54,10538
54,13
54,53
54,10540
54,10541
71,10542
71,2262
71,53
71,688
71,9869
71,10545
71,53
71,53
71,13
71,10293
71,152
71,13
71,242
71,2402
71,49
71,49
71,53
71,53
71,4424
71,4394
74,61
74,5474
74,1085
74,42
74,10562
74,4381
74,4377
74,1085
74,12
74,5035
74,4966
74,94
74,4877
74,4800
74,4787
74,4659
74,42
74,4626
74,537
74,716
75,10111
75,10306
75,53
75,10575
75,10576
75,10577
75,10578
75,13
75,10580
75,82
75,10581
75,13
75,10583
75,10584
75,53
75,53
75,10586
75,1565
75,10588
75,10589
76,628
76,10591
76,1177
76,1571
76,2352
76,136
76,2601
